Date,Rank,Alpha,ISIN,Instrument,Primary,ICB Sub-Sector,Status,Free Float Pass,Liquidity Pass,Gross Market Capitalisation,ALSI Universe,Cumulative Market Capitalisation,ALSI Current,ALSI Change,ALSI New,Index Current,Index Change,Index New,TOPI Current,TOPI Change,TOPI New,DTOP Current,DTOP Change,DTOP New,RESI Current,RESI Change,RESI New,FINI Current,FINI Change,FINI New,INDI Current,INDI Change,INDI New,PCAP Current,PCAP Change,PCAP New,SAPY Current,SAPY Change,SAPY New,ALTI Universe,ALTI Current,ALTI Change,ALTI New,Board,Notes
2017-09-18 00:00:00.000,NULL,BRT,ZAE000015277,Brimstone Inv Corp Ltd,BRN,8985,,TRUE,FALSE,528067852,FALSE,0,"    ",NULL,"    ","    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,Fails Secondary Line Rule
2017-09-18 00:00:00.000,227,BSR,ZAE000029781,Basil Read Holdings Ltd,NULL,2357,,TRUE,TRUE,98770710.75,TRUE,0.999986124123916,FLED,NULL,FLED,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,17,BSS,ZAE000125134,BSI Steel Limited,NULL,1757,,TRUE,TRUE,201559398.88,FALSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TRUE,ALTI,NULL,ALTI,ALTI,NULL
2017-09-18 00:00:00.000,1,BTI,GB0002875804,British American Tob plc,NULL,3785,Foreign,TRUE,TRUE,1641885801480,TRUE,0.14264132694670004,ALSI,NULL,ALSI,LRGC,NULL,LRGC,TOPI,,TOPI,DTOP,,DTOP,NULL,NULL,NULL,NULL,NULL,NULL,INDI,,INDI,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,Passed Global FF
2017-09-18 00:00:00.000,14,BUC,CA1194421014,Buffalo Coal Corp,NULL,1771,Foreign,TRUE,FALSE,259408454.5,FALSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TRUE,ALTI,NULL,ALTI,ALTI,Passed Global Free Float
2017-09-18 00:00:00.000,39,BVT,ZAE000117321,Bidvest Ltd,NULL,2727,,TRUE,TRUE,57736481053.68,TRUE,0.8198360868931486,ALSI,NULL,ALSI,LRGC,NULL,LRGC,TOPI,,TOPI,DTOP,,DTOP,NULL,NULL,NULL,NULL,NULL,NULL,INDI,,INDI,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,158,BWN,ZAE000209532,Balwin Properties Ltd,NULL,8633,,TRUE,TRUE,3277016588.48,TRUE,0.9910154035851158,ALSI,NULL,ALSI,SMLC,NULL,SMLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,"    ",,"    ","    ",,"    ",FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,NULL,CAC,ZW0009011942,Cafca Limited,NULL,2733,,TRUE,FALSE,45900000,FALSE,0,FLED,NULL,FLED,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,140,CAT,ZAE000043345,Caxton CTP Publish Print,NULL,5557,,TRUE,TRUE,4831299713.94,TRUE,0.9850313822938327,ALSI,NULL,ALSI,SMLC,NULL,SMLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,48,CCO,GB00B62G9D36,Capital&Counties Prop plc,NULL,8633,Foreign,TRUE,TRUE,39090892625.4,TRUE,0.8580010790786778,ALSI,NULL,ALSI,LRGC,NULL,LRGC,"    ",,"    ","    ",,"    ",NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,PCAP,,PCAP,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,4,CFR,CH0045159024,Compagnie Fin Richemont,NULL,3763,,TRUE,TRUE,589181400000,TRUE,0.3778735829954871,ALSI,NULL,ALSI,LRGC,NULL,LRGC,TOPI,,TOPI,DTOP,,DTOP,NULL,NULL,NULL,NULL,NULL,NULL,INDI,,INDI,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,NULL,CGN,ZAE000197042,Cognition Holdings Ltd,NULL,9533,,TRUE,FALSE,185781327.3,FALSE,0,FLED,NULL,FLED,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,178,CGR,ZAE000109203,Calgro M3 Hldgs Ltd,NULL,2357,,TRUE,TRUE,2279190029,TRUE,0.9957412323596392,ALSI,ALSI DEL; FLED ADD,FLED,SMLC,SMLC DEL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,154,CHP,BW0000001072,Choppies Enterprises Ltd,NULL,5337,Foreign,TRUE,TRUE,3694057055.26,TRUE,0.989881378201232,ALSI,NULL,ALSI,SMLC,NULL,SMLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,164,CIL,ZAE000153888,Cons Infrastructure Grp Ltd,NULL,2733,,TRUE,TRUE,2910111393.6,TRUE,0.9926122653465816,ALSI,NULL,ALSI,SMLC,NULL,SMLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,NULL,CKS,ZAE000001434,Crookes Brothers Ltd,NULL,3573,,TRUE,FALSE,938755495.5,FALSE,0,FLED,NULL,FLED,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,130,CLH,ZAE000117792,City Lodge Hotels Ltd,NULL,5753,,TRUE,TRUE,5881118149.14,TRUE,0.9803321996420112,ALSI,NULL,ALSI,SMLC,NULL,SMLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,NULL,CLI,ZAE000117438,Clientele Ltd,NULL,8575,,FALSE,TRUE,5310653726.1,FALSE,0,"    ",NULL,NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,Net MCAP < Index Median
2017-09-18 00:00:00.000,161,CLR,ZAE000152377,Clover Industries Ltd,NULL,3577,,TRUE,TRUE,3129699969.6,TRUE,0.991846221163075,ALSI,NULL,ALSI,SMLC,NULL,SMLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,53,CLS,ZAE000134854,Clicks Group Ltd,NULL,5333,,TRUE,TRUE,36053888739.54,TRUE,0.8739236895734387,ALSI,NULL,ALSI,MIDC,NULL,MIDC,"    ",RES,"    ","    ",RES,"    ",NULL,NULL,NULL,NULL,NULL,NULL,INDI,,INDI,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,187,CMH,ZAE000088050,Combined Motor Hldgs Ltd,NULL,5379,,TRUE,TRUE,1645643956,TRUE,0.9972311719531822,FLED,NULL,FLED,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,72,CML,ZAE000047353,Coronation Fund Mngrs Ld,NULL,8771,,TRUE,TRUE,24066178217.6,TRUE,0.924389756925023,ALSI,NULL,ALSI,MIDC,NULL,MIDC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,NULL,CMO,ZAE000070249,Chrometco Ltd,NULL,1775,,FALSE,TRUE,60484310.26,FALSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,ALTI,ALTI DEL,NULL,ALTI,Net MCAP < Index Median
2017-09-18 00:00:00.000,NULL,CND,ZAE000073128,Conduit Capital Ltd,NULL,8532,,TRUE,FALSE,1444137555,FALSE,0,FLED,NULL,FLED,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,77,COH,ZAE000156253,Curro Holdings Limited,NULL,5377,,TRUE,TRUE,16298297041.86,TRUE,0.933530155550575,ALSI,NULL,ALSI,MIDC,NULL,MIDC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,171,COM,ZAE000029823,Comair Limited,NULL,5751,,TRUE,TRUE,2534386671,TRUE,0.9942791977751513,FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,24,CPI,ZAE000035861,Capitec Bank Hldgs Ltd,NULL,8355,,TRUE,TRUE,100104067458.25,TRUE,0.7225350392430199,ALSI,NULL,ALSI,LRGC,NULL,LRGC,TOPI,,TOPI,DTOP,,DTOP,NULL,NULL,NULL,FINI,,FINI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,NULL,CRD,GG00B92NXM24,Central Rand Gold Ltd,NULL,1777,Foreign,TRUE,FALSE,26606995.65,FALSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,"    ",NULL,"    ",ALTI,Suspended (2017/05/11)
2017-09-18 00:00:00.000,NULL,CRG,ZAE000001764,Cargo Carriers Ltd,NULL,2779,,TRUE,FALSE,168421056,FALSE,0,FLED,NULL,FLED,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,121,CRP,GB0001741544,Capital & Regional Plc,NULL,8672,Foreign,TRUE,TRUE,6680945041.05,TRUE,0.9753596458758602,ALSI,NULL,ALSI,SMLC,NULL,SMLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,"    ",RES,"    ",NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,Passed Global FF
2017-09-18 00:00:00.000,106,CSB,ZAE000028320,Cashbuild Ltd,NULL,5375,,TRUE,TRUE,9223989138.21,TRUE,0.9648742565626496,ALSI,NULL,ALSI,SMLC,NULL,SMLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,NULL,CSG,ZAE000184438,CSG Holdings Ltd,NULL,2793,,FALSE,TRUE,628483102.48,FALSE,0,"    ",NULL,NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,Net MCAP < Index Median
2017-09-18 00:00:00.000,196,CTA,ZAE000208245,CAPITAL APPRECIATION LTD,NULL,9533,,TRUE,TRUE,1166250000,TRUE,0.9983804831075193,"    ",FLED ADD,FLED,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,149,CTK,ZAE000198305,Cartrack Holdings Ltd,NULL,2791,,TRUE,TRUE,3960000000,TRUE,0.9882123650239067,FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,NULL,CUL,ZAE000013710,Cullinan Holdings Ltd,NULL,5759,,TRUE,FALSE,885492723.5,FALSE,0,FLED,NULL,FLED,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,116,CVH,ZAE000167714,Capevin Holdings Ltd,NULL,3535,,TRUE,TRUE,7876924221.75,TRUE,0.9722935573767103,ALSI,NULL,ALSI,SMLC,NULL,SMLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,NULL,CZA,AU000000CZA6,Coal of Africa Ltd,NULL,1771,Foreign,TRUE,FALSE,928724194.28,FALSE,0,FLED,NULL,FLED,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,216,DAW,ZAE000018834,Distr and Warehousing,NULL,2353,,TRUE,TRUE,540335232,TRUE,0.9996813146425528,FLED,NULL,FLED,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,70,DCP,ZAE000227831,Dis-Chem Pharmacies Ltd,NULL,5333,,TRUE,TRUE,25828337024.49,TRUE,0.9200862315680474,ALSI,NULL,ALSI,MIDC,NULL,MIDC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,143,DIA,ZAE000203378,Dipula Income Fund A,DIB,8674,,TRUE,TRUE,2189545629.48,TRUE,0.9860301186520558,FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,NULL,DIB,ZAE000203394,Dipula Income Fund B,NULL,8674,,TRUE,FALSE,2219865747,FALSE,0,FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,136,DLT,ZAE000194049,Delta Property Fund Ltd,NULL,8671,,TRUE,TRUE,5343954008.64,TRUE,0.9832355911919897,ALSI,NULL,ALSI,SMLC,NULL,SMLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,"    ",,"    ","    ",RES,"    ",FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,206,DNB,ZAE000197398,Deneb Investments Ltd,NULL,8775,,TRUE,TRUE,728656917.2,TRUE,0.9991408632049391,FLED,NULL,FLED,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,183,DRD,ZAE000058723,DRD Gold Ltd,NULL,1777,,TRUE,TRUE,1898290974.8,TRUE,0.9966295382800269,FLED,NULL,FLED,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,61,DST,ZAE000028668,Distell Group Ltd,NULL,3535,,TRUE,TRUE,31133529840,TRUE,0.8974855413512929,ALSI,NULL,ALSI,MIDC,NULL,MIDC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",RES,"    ",NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,28,DSY,ZAE000022331,Discovery Ltd,NULL,8575,,TRUE,TRUE,92498833856,TRUE,0.7550076061770992,ALSI,NULL,ALSI,LRGC,NULL,LRGC,TOPI,,TOPI,DTOP,,DTOP,NULL,NULL,NULL,FINI,,FINI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,NULL,DTA,ZAE000132817,Delta EMD Ltd,NULL,1357,,TRUE,FALSE,49165553,FALSE,0,FLED,NULL,FLED,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,97,DTC,ZAE000017745,Datatec Ltd,NULL,9533,,TRUE,TRUE,11700612734.4,TRUE,0.9566116098707257,ALSI,NULL,ALSI,MIDC,NULL,MIDC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,NULL,ECS,ZAE000179594,Ecsponent Limited,NULL,8775,,TRUE,FALSE,277557383.74,FALSE,0,FLED,NULL,FLED,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,NULL,EFG,ZAE000151841,Efficient Group Ltd,NULL,8771,,FALSE,FALSE,362371892,FALSE,0,"    ",NULL,NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,Net MCAP < Index Median
2017-09-18 00:00:00.000,NULL,EHS,ZAE000146171,Evraz Highveld Steel & Van,NULL,1757,,FALSE,FALSE,163597661.7,FALSE,0,"    ",NULL,NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,Suspended; Net MCAP < Index Median
2017-09-18 00:00:00.000,224,ELI,ZAE000103081,Ellies Holdings Ltd,NULL,2733,,TRUE,TRUE,232418546.95,TRUE,0.9999473869164771,FLED,NULL,FLED,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,212,ELR,ZAE000035101,ELB Group Ltd,NULL,2797,,TRUE,TRUE,610064424.9,TRUE,0.999485435548616,FLED,NULL,FLED,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,NULL,EMH,ZAE000208898,E Media Holdings Ltd,EMN,5553,,TRUE,FALSE,426890532.36,FALSE,0,FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,120,EMI,ZAE000203063,Emira Property Fund Ltd,NULL,8674,,TRUE,TRUE,6956439700.83,TRUE,0.9747792286111184,ALSI,NULL,ALSI,SMLC,NULL,SMLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,"    ",RES,"    ",SAPY,,SAPY,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,NULL,EMN,ZAE000209524,E Media Holdings Ltd -N-,NULL,5553,,FALSE,FALSE,2215178682.2,FALSE,0,"    ",NULL,"    ","    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,Net MCAP < Index Median
2017-09-18 00:00:00.000,167,ENX,ZAE000222253,enX Group LImited,NULL,2757,,TRUE,TRUE,2887031152,TRUE,0.9933659807286154,FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,78,EOH,ZAE000071072,EOH Holdings Ltd,NULL,9533,,TRUE,TRUE,16118752201.13,TRUE,0.9349304966709026,ALSI,NULL,ALSI,MIDC,NULL,MIDC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,188,EPE,MU0522S00005,EPE Capital Partners Ltd,NULL,8775,Foreign,TRUE,TRUE,1631250000,TRUE,0.9973728892786942,FLED,NULL,FLED,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,80,EPP,NL0011983374,"Echo Polska Prop N.V. ",NULL,8633,Foreign,TRUE,TRUE,14797324707.9,TRUE,0.9376152188257931,ALSI,NULL,ALSI,SMLC,SMLC DEL; MIDC ADD,MIDC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,PCAP,,PCAP,SAPY,,SAPY,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,NULL,EPS,CA2768555096,Eastern Platinum Ltd,NULL,1779,Foreign,FALSE,FALSE,236229531.6,FALSE,0,"    ",NULL,NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,124,EQU,ZAE000188843,Equites Prop Fund Ltd,NULL,8671,,TRUE,TRUE,6466081095,TRUE,0.97706644263695,ALSI,NULL,ALSI,SMLC,NULL,SMLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,"    ",,"    ",SAPY,,SAPY,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,NULL,ERN,US2956251076,Erin Energy Corporation,NULL,0537,Foreign,TRUE,FALSE,5743408507.9,FALSE,0,"    ",NULL,NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2017-09-18 00:00:00.000,226,ESR,ZAE000184669,Esor Limited,NULL,2357,,TRUE,TRUE,123495446.75,TRUE,0.9999775432681511,FLED,NULL,FLED,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
